lng,lat
-4.9345035,56.062491
-4.2358034,56.210070
-4.2839480,56.286640
-4.2839105,56.286012
-3.8329371,57.181811
-4.1511620,56.396409
-2.8133102,56.401081
-4.2312693,56.239431
-3.8232663,56.346851
-4.9703464,55.884994
-3.3298773,56.578112
-4.0800631,56.200809
-2.7616036,56.626824
-5.4326957,56.182328
-4.3819716,56.168766
-2.3347685,57.447885
-4.2726582,56.471887
-4.2002017,56.111295
-4.2373053,56.498825
-3.0515012,56.466225
-3.9613689,56.184156
-3.6645681,56.169370
-4.1710577,56.256230
-5.3196046,56.445771
-4.2011834,56.392745
-3.2179021,57.645468
-4.9364629,56.246448
-2.7082515,56.728208
-3.5851564,56.418955
-5.4526108,55.832840
-3.8392092,56.372136
-3.0096839,56.462260
-2.2261060,57.235415
-4.0383489,56.192436
-2.2785613,57.135437
-3.4756369,56.441691
-2.3998563,57.446977
-2.8899102,56.420321
-2.3560457,57.104501
-3.1735189,56.291275
-2.9628579,55.621088
-4.1521586,56.396841
-3.1616377,56.187160
-5.0758378,55.535843
-3.1743458,56.291896
-4.9343058,55.975301
-3.1603777,56.295873
-3.5007845,56.248204
-3.9899026,57.340703
-4.0226090,56.380062
-3.5754406,56.415305
-4.3757575,56.172481
-3.4002110,56.560718
-3.8345340,56.325388
-2.2419611,57.253352
-4.5060465,57.208544
-3.0482998,57.048876
-5.4413604,55.851947
-3.1959140,55.629730
-3.4521655,57.675874
-2.7898969,55.587640
-2.4145870,57.276256
-3.8527443,56.716986
-5.4828418,56.280181
-4.9860483,56.020532
